timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 21:40:04,-64,-2,55,-2,-1,0
2024-11-17 21:40:34,-63,-1,52,-2,0,1
2024-11-17 21:41:04,-62,0,48,-1,-1,2
2024-11-17 21:41:34,-61,0,43,-1,-1,2
2024-11-17 21:42:04,-59,0,38,-2,0,3
2024-11-17 21:42:34,-57,0,30,-4,1,3
2024-11-17 21:43:04,-55,-1,22,-3,0,4
2024-11-17 21:43:34,-51,-1,13,-4,-1,5
2024-11-17 21:44:04,-48,0,3,-4,-1,6
2024-11-17 21:44:34,-45,0,-4,-4,-1,5
2024-11-17 21:45:04,-43,0,-11,-3,0,3
2024-11-17 21:45:34,-39,0,-17,-3,0,3
2024-11-17 21:46:04,-37,0,-22,-2,0,2
2024-11-17 21:46:34,-35,0,-25,-2,-1,1
2024-11-17 21:47:04,-33,0,-28,-1,1,2
