timestamp,timestamp,dc_id,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-12-03 00:55:21,EPS_1,96911,0,2,164
2024-12-03 00:55:51,EPS_1,97092,0,2,165
2024-12-03 00:56:21,EPS_1,96911,0,2,164
2024-12-03 00:56:51,EPS_1,97092,0,2,165
2024-12-03 00:57:21,EPS_1,96911,0,2,164
2024-12-03 00:57:51,EPS_1,97092,0,2,164
2024-12-03 00:58:21,EPS_1,97092,0,2,164
2024-12-03 00:58:51,EPS_1,97092,0,2,164
2024-12-03 00:59:21,EPS_1,96911,0,2,165
2024-12-03 00:59:51,EPS_1,97092,0,2,165
2024-12-03 01:00:21,EPS_1,97092,0,2,164
2024-12-03 01:00:51,EPS_1,97092,0,2,164
2024-12-03 01:01:21,EPS_1,97092,0,2,164
2024-12-03 01:01:51,EPS_1,96911,0,2,165
2024-12-03 01:02:21,EPS_1,96911,0,2,164
2024-12-03 01:02:51,EPS_1,97092,0,2,164
2024-12-03 01:03:21,EPS_1,96911,0,2,164
2024-12-03 01:03:51,EPS_1,97092,0,2,164
2024-12-03 01:04:21,EPS_1,97092,0,2,164
2024-12-03 01:04:51,EPS_1,97092,0,2,164
2024-12-03 01:05:21,EPS_1,96911,0,2,164
2024-12-03 01:05:51,EPS_1,97273,0,2,164
2024-12-03 01:06:21,EPS_1,97273,0,2,165
2024-12-03 01:06:51,EPS_1,97092,0,2,164
