timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 13:03:24,23,1,-26,1,1,0
2024-11-17 13:03:54,21,0,-20,1,1,0
2024-11-17 13:04:24,19,0,-12,0,0,0
2024-11-17 13:04:54,19,0,-8,-1,0,1
2024-11-17 13:05:24,21,0,-2,-2,-1,0
2024-11-17 13:05:54,23,0,1,-1,0,2
2024-11-17 13:06:24,28,0,4,-3,0,1
2024-11-17 13:06:54,34,-1,6,-4,0,2
2024-11-17 13:07:24,41,-1,8,-4,-1,1
2024-11-17 13:07:54,49,-1,9,-5,0,0
2024-11-17 13:08:24,57,-2,11,-6,-1,1
2024-11-17 13:08:54,66,-2,12,-5,-1,0
2024-11-17 13:09:24,71,-2,13,-3,-2,0
2024-11-17 13:09:54,74,-3,16,-1,-1,1
2024-11-17 13:10:24,75,-4,18,-2,-1,1
2024-11-17 13:10:54,76,-4,21,-1,-1,0
2024-11-17 13:11:24,77,-5,23,-2,-2,-1
2024-11-17 13:11:54,79,-5,26,-2,-3,-1
2024-11-17 13:12:24,82,-5,28,-3,-2,-1
2024-11-17 13:12:54,86,-5,31,-3,-2,-1
2024-11-17 13:13:25,88,-5,34,-2,-2,-1
2024-11-17 13:13:55,90,-4,37,-2,-2,-2
2024-11-17 13:14:25,93,-3,39,-2,-1,-1
2024-11-17 13:14:55,94,-3,41,-1,-1,-1
2024-11-17 13:15:25,94,-3,43,-1,-2,0
2024-11-17 13:15:55,92,-3,43,0,-1,0
2024-11-17 13:16:25,90,-3,44,0,-1,0
2024-11-17 13:16:55,89,-3,44,0,0,0
2024-11-17 13:17:25,87,-4,45,0,-1,0
2024-11-17 13:17:55,84,-4,44,0,-2,1
2024-11-17 13:18:25,81,-4,44,0,-1,0
2024-11-17 13:18:55,79,-4,44,-1,-1,0
2024-11-17 13:19:25,78,-4,44,0,-1,0
2024-11-17 13:19:55,76,-3,44,0,-1,0
2024-11-17 13:20:25,72,-4,42,1,-1,1
2024-11-17 13:20:55,68,-4,38,1,-1,2
2024-11-17 13:21:25,64,-5,35,1,-1,2
2024-11-17 13:21:55,59,-6,30,1,-1,2
2024-11-17 13:22:25,56,-6,27,1,-2,2
2024-11-17 13:22:55,52,-6,22,1,-1,3
2024-11-17 13:23:25,48,-5,17,1,-2,3
2024-11-17 13:23:55,44,-5,12,1,-2,3
2024-11-17 13:24:25,40,-5,8,2,-2,2
2024-11-17 13:24:55,37,-6,4,0,-1,2
2024-11-17 13:25:25,33,-5,-1,1,-1,3
2024-11-17 13:25:55,28,-6,-8,1,-1,3
2024-11-17 13:26:25,25,-6,-14,1,-1,2
2024-11-17 13:26:55,21,-6,-19,0,-2,2
2024-11-17 13:27:25,19,-6,-22,0,-2,2
2024-11-17 13:27:55,17,-6,-24,0,-2,0
2024-11-17 13:28:25,15,-5,-26,1,-1,1
2024-11-17 13:28:55,13,-4,-27,1,-1,1
2024-11-17 13:29:25,12,-5,-29,1,-1,1
2024-11-17 13:29:55,10,-4,-30,0,-2,1
2024-11-17 13:30:25,9,-3,-30,1,-2,0
2024-11-17 13:30:56,8,-3,-28,-1,0,0
2024-11-17 13:31:26,7,-2,-25,0,-2,-3
2024-11-17 13:31:56,8,-1,-19,0,-1,-3
2024-11-17 13:32:26,9,-1,-11,1,-1,-5
2024-11-17 13:32:56,10,0,-2,1,0,-4
