timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-07 18:39:06,97092,0,2,167
2024-11-07 18:39:36,97092,0,2,167
2024-11-07 18:40:06,97092,0,2,167
2024-11-07 18:40:37,97092,0,2,167
2024-11-07 18:41:07,97092,0,2,167
2024-11-07 18:41:37,97092,0,2,167
2024-11-07 18:42:07,97092,0,2,167
2024-11-07 18:42:37,97092,0,2,167
2024-11-07 18:43:07,96911,0,2,167
2024-11-07 18:43:37,97092,0,2,167
2024-11-07 18:44:07,97092,0,2,167
2024-11-07 18:44:37,97092,0,2,167
2024-11-07 18:45:07,97273,0,2,167
2024-11-07 18:45:37,97092,0,2,167
2024-11-07 18:46:07,97092,0,2,167
2024-11-07 18:46:37,96911,0,2,167
2024-11-07 18:47:07,97092,0,2,167
2024-11-07 18:47:37,96911,0,2,167
2024-11-07 18:48:07,97092,0,2,167
2024-11-07 18:48:37,96911,0,2,167
2024-11-07 18:49:07,97092,0,2,167
2024-11-07 18:49:37,96911,0,2,167
2024-11-07 18:50:07,96911,0,2,167
2024-11-07 18:50:37,97092,0,2,167
2024-11-07 18:51:07,96911,0,2,167
2024-11-07 18:51:37,96911,0,2,167
2024-11-07 18:52:07,97092,0,2,167
2024-11-07 18:52:37,97092,0,2,167
2024-11-07 18:53:07,96911,0,2,167
2024-11-07 18:53:37,97092,0,2,167
2024-11-07 18:54:07,97092,0,2,167
2024-11-07 18:54:37,97092,0,2,167
2024-11-07 18:55:07,97092,0,2,167
2024-11-07 18:55:38,97092,0,2,167
2024-11-07 18:56:08,96911,0,2,167
2024-11-07 18:56:38,97092,0,2,167
2024-11-07 18:57:08,97092,0,2,167
2024-11-07 18:57:38,97092,0,2,167
2024-11-07 18:58:08,97273,0,2,167
2024-11-07 18:58:38,97092,0,2,167
2024-11-07 18:59:08,97092,0,2,167
2024-11-07 18:59:38,97092,0,2,167
2024-11-07 19:00:08,97092,0,2,167
2024-11-07 19:00:38,97092,0,2,167
2024-11-07 19:01:08,96911,0,2,167
2024-11-07 19:01:38,96911,0,2,167
2024-11-07 19:02:08,97092,0,2,167
2024-11-07 19:02:38,97092,0,2,167
2024-11-07 19:03:08,97273,0,2,167
2024-11-07 19:03:38,97092,0,2,167
2024-11-07 19:04:08,97092,0,2,167
2024-11-07 19:04:38,97092,0,2,167
2024-11-07 19:05:08,97092,0,2,167
2024-11-07 19:05:38,97092,0,2,167
2024-11-07 19:06:08,97092,0,2,167
2024-11-07 19:06:38,97092,0,2,167
2024-11-07 19:07:08,96911,0,2,167
2024-11-07 19:07:38,96911,0,2,167
2024-11-07 19:08:08,97092,0,2,167
2024-11-07 19:08:38,97092,0,2,167
2024-11-07 19:09:08,96911,0,2,167
2024-11-07 19:09:38,97092,0,2,167
2024-11-07 19:10:08,97092,0,2,167
2024-11-07 19:10:39,97273,0,2,167
2024-11-07 19:11:09,97092,0,2,167
2024-11-07 19:11:39,97092,0,2,167
2024-11-07 19:12:09,97092,0,2,167
2024-11-07 19:12:39,97092,0,2,167
2024-11-07 19:13:09,97092,0,2,167
2024-11-07 19:13:39,96911,0,2,167
2024-11-07 19:14:09,96911,0,2,167
