timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 14:24:29,47,3,42,-1,0,-1
2024-11-17 14:25:00,48,4,42,-1,0,0
2024-11-17 14:25:30,50,4,43,-2,1,-1
2024-11-17 14:26:00,52,4,43,-2,1,-1
2024-11-17 14:26:30,54,4,44,-2,1,-1
2024-11-17 14:27:00,56,5,45,-2,1,-1
2024-11-17 14:27:30,57,6,46,-2,2,-2
2024-11-17 14:28:00,60,7,48,-1,2,-3
2024-11-17 14:28:30,64,8,51,-2,1,-4
2024-11-17 14:29:00,70,8,56,-3,2,-5
2024-11-17 14:29:30,76,8,62,-3,1,-6
2024-11-17 14:30:00,82,8,68,-3,1,-4
2024-11-17 14:30:30,86,8,72,-2,2,-4
2024-11-17 14:31:00,89,7,75,-1,2,-3
2024-11-17 14:31:30,91,5,76,0,2,-2
2024-11-17 14:32:00,92,4,76,0,1,-1
2024-11-17 14:32:30,92,3,74,0,1,0
2024-11-17 14:33:00,91,2,71,0,1,1
2024-11-17 14:33:30,88,1,65,1,-1,1
2024-11-17 14:34:00,87,0,59,0,-1,2
2024-11-17 14:34:30,85,0,53,1,0,2
2024-11-17 14:35:00,82,-2,47,0,0,2
