timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-18 01:30:43,-73,2,-55,4,0,-2
2024-11-18 01:31:13,-79,2,-49,4,0,-2
2024-11-18 01:31:43,-85,2,-43,3,-1,-3
2024-11-18 01:32:13,-89,1,-39,2,0,-2
2024-11-18 01:32:43,-93,1,-35,3,-1,-3
2024-11-18 01:33:13,-96,1,-31,3,-1,-2
2024-11-18 01:33:43,-97,1,-29,0,0,-1
2024-11-18 01:34:13,-96,0,-27,1,0,-1
2024-11-18 01:34:43,-95,0,-25,0,0,-2
2024-11-18 01:35:13,-94,-1,-23,0,0,-2
2024-11-18 01:35:43,-90,-2,-21,0,0,-2
2024-11-18 01:36:14,-84,-3,-20,-2,0,-2
2024-11-18 01:36:44,-77,-4,-18,-3,0,-2
2024-11-18 01:37:14,-71,-4,-17,-2,0,-2
2024-11-18 01:37:44,-65,-4,-15,-2,-1,-1
2024-11-18 01:38:14,-59,-3,-13,-3,-1,-2
2024-11-18 01:38:44,-52,-2,-10,-3,0,-2
2024-11-18 01:39:14,-44,0,-7,-3,-1,-2
2024-11-18 01:39:44,-38,1,-5,-2,0,-3
2024-11-18 01:40:14,-31,3,-2,-2,1,-2
2024-11-18 01:40:44,-25,5,0,-2,1,-3
2024-11-18 01:41:14,-19,5,3,-2,2,-3
2024-11-18 01:41:44,-12,5,6,-2,2,-2
2024-11-18 01:42:14,-6,7,10,-3,1,-3
2024-11-18 01:42:44,-1,8,13,-1,0,-3
2024-11-18 01:43:14,2,9,15,0,3,-1
2024-11-18 01:43:44,5,9,16,-1,2,-2
2024-11-18 01:44:14,7,9,17,1,1,0
2024-11-18 01:44:44,8,9,18,0,3,-1
2024-11-18 01:45:14,10,8,19,-1,3,-1
2024-11-18 01:45:44,12,9,20,1,1,-1
2024-11-18 01:46:14,16,9,21,0,1,-2
2024-11-18 01:46:44,20,8,25,0,3,-3
2024-11-18 01:47:14,25,8,29,-2,2,-3
2024-11-18 01:47:44,30,8,34,-1,1,-3
2024-11-18 01:48:14,35,8,38,-1,2,-3
2024-11-18 01:48:44,39,7,43,0,1,-3
2024-11-18 01:49:14,42,6,47,0,1,-2
2024-11-18 01:49:44,44,6,49,0,1,-2
2024-11-18 01:50:14,46,5,52,0,2,-2
2024-11-18 01:50:44,47,5,53,0,1,-1
2024-11-18 01:51:14,49,4,55,1,1,-1
2024-11-18 01:51:44,50,4,55,0,1,-1
2024-11-18 01:52:14,51,5,55,1,1,-1
2024-11-18 01:52:44,52,4,54,1,0,-1
2024-11-18 01:53:14,53,3,53,2,0,0
2024-11-18 01:53:44,54,2,51,1,0,-1
2024-11-18 01:54:15,55,1,50,1,0,0
