timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-18 03:36:04,-42,0,-19,4,-1,-6
2024-11-18 03:36:34,-45,0,-10,2,0,-5
2024-11-18 03:37:04,-49,0,-1,3,-1,-6
2024-11-18 03:37:34,-53,0,7,2,-1,-6
2024-11-18 03:38:04,-56,-1,14,2,-1,-5
2024-11-18 03:38:34,-59,0,20,1,-1,-3
2024-11-18 03:39:04,-62,-1,23,1,-1,-2
2024-11-18 03:39:34,-63,-2,26,2,-1,-2
2024-11-18 03:40:04,-65,-2,29,1,-1,-1
2024-11-18 03:40:34,-66,-3,33,2,0,-3
2024-11-18 03:41:04,-68,-2,38,2,-2,-3
2024-11-18 03:41:34,-71,-3,44,2,-1,-4
2024-11-18 03:42:04,-74,-3,50,3,-2,-4
2024-11-18 03:42:34,-78,-3,58,3,-1,-3
2024-11-18 03:43:04,-82,-3,64,3,-1,-3
2024-11-18 03:43:34,-85,-2,70,3,-1,-2
2024-11-18 03:44:05,-87,-2,74,2,-1,-3
2024-11-18 03:44:35,-88,-2,77,2,-1,-1
2024-11-18 03:45:05,-90,-2,81,3,-1,-2
2024-11-18 03:45:35,-90,-2,83,1,0,-2
2024-11-18 03:46:05,-90,-2,85,2,0,-1
2024-11-18 03:46:35,-89,-2,87,2,0,-1
2024-11-18 03:47:05,-88,-1,88,1,-1,0
2024-11-18 03:47:35,-85,-2,89,-1,0,-1
2024-11-18 03:48:05,-81,-1,88,-2,0,1
2024-11-18 03:48:35,-73,0,86,-3,0,1
2024-11-18 03:49:05,-64,0,84,-5,0,1
2024-11-18 03:49:35,-55,1,82,-5,0,1
2024-11-18 03:50:05,-45,2,79,-5,1,2
2024-11-18 03:50:35,-36,3,78,-6,0,0
2024-11-18 03:51:05,-26,3,76,-5,0,1
2024-11-18 03:51:35,-14,3,75,-7,1,1
2024-11-18 03:52:05,-1,3,74,-8,1,1
2024-11-18 03:52:35,10,3,73,-7,1,1
2024-11-18 03:53:05,20,3,73,-6,1,0
2024-11-18 03:53:35,29,3,73,-5,1,-1
2024-11-18 03:54:05,38,3,74,-5,1,0
2024-11-18 03:54:35,46,4,73,-3,1,0
2024-11-18 03:55:05,50,5,73,-1,1,0
2024-11-18 03:55:35,51,5,72,1,2,1
2024-11-18 03:56:05,50,5,70,1,2,2
2024-11-18 03:56:35,47,5,66,3,1,2
2024-11-18 03:57:05,43,5,63,3,2,2
2024-11-18 03:57:35,40,5,59,2,1,2
