timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-18 04:25:07,-2,-4,-58,2,0,-2
2024-11-18 04:25:37,-3,-5,-54,1,0,-2
2024-11-18 04:26:07,-4,-4,-51,1,-2,-3
2024-11-18 04:26:37,-4,-3,-47,1,-1,-2
2024-11-18 04:27:07,-5,-2,-44,1,-1,-1
2024-11-18 04:27:37,-6,-1,-42,0,0,-1
2024-11-18 04:28:07,-7,0,-40,0,0,0
2024-11-18 04:28:37,-8,0,-38,1,1,-1
2024-11-18 04:29:07,-9,0,-36,1,-1,0
2024-11-18 04:29:37,-10,1,-34,0,0,-1
2024-11-18 04:30:07,-11,1,-31,0,0,0
2024-11-18 04:30:37,-12,2,-29,1,0,0
2024-11-18 04:31:07,-13,3,-27,-1,1,0
2024-11-18 04:31:37,-14,3,-25,0,1,0
2024-11-18 04:32:07,-15,3,-24,0,0,0
2024-11-18 04:32:37,-16,4,-22,-1,1,1
2024-11-18 04:33:07,-16,4,-22,-1,1,1
2024-11-18 04:33:37,-17,4,-22,-1,0,1
2024-11-18 04:34:07,-17,3,-23,-1,2,1
2024-11-18 04:34:37,-17,2,-25,-1,0,2
2024-11-18 04:35:07,-18,2,-26,-1,0,1
2024-11-18 04:35:37,-18,2,-28,-1,0,1
2024-11-18 04:36:07,-18,3,-30,0,1,2
2024-11-18 04:36:37,-18,3,-32,-1,0,1
2024-11-18 04:37:07,-18,4,-33,-1,1,1
2024-11-18 04:37:37,-19,3,-34,-1,1,0
2024-11-18 04:38:07,-19,2,-34,0,1,0
2024-11-18 04:38:38,-20,2,-34,-1,0,0
2024-11-18 04:39:08,-21,2,-32,1,0,-1
2024-11-18 04:39:38,-22,2,-30,1,0,-1
2024-11-18 04:40:08,-23,2,-27,1,1,-2
2024-11-18 04:40:38,-24,2,-23,1,0,-3
2024-11-18 04:41:08,-26,2,-18,1,1,-3
2024-11-18 04:41:38,-27,2,-13,1,1,-3
2024-11-18 04:42:08,-28,2,-9,2,1,-2
2024-11-18 04:42:38,-30,2,-3,2,0,-2
2024-11-18 04:43:08,-31,2,1,1,0,-2
2024-11-18 04:43:38,-33,3,7,2,0,-3
2024-11-18 04:44:08,-34,4,13,2,1,-4
2024-11-18 04:44:38,-35,5,17,2,1,-3
2024-11-18 04:45:08,-35,5,21,2,1,-2
2024-11-18 04:45:38,-36,7,24,1,1,-1
2024-11-18 04:46:08,-36,7,27,0,2,0
2024-11-18 04:46:38,-36,7,30,1,1,-2
2024-11-18 04:47:08,-37,6,32,1,2,-2
2024-11-18 04:47:38,-36,6,34,-1,1,-2
2024-11-18 04:48:08,-36,5,35,0,1,0
2024-11-18 04:48:38,-34,5,36,0,1,-1
2024-11-18 04:49:08,-34,4,37,0,1,-1
2024-11-18 04:49:38,-33,4,37,0,0,-1
2024-11-18 04:50:08,-32,4,38,-1,0,0
2024-11-18 04:50:38,-32,2,39,-1,0,0
2024-11-18 04:51:08,-31,1,41,0,0,0
2024-11-18 04:51:38,-31,1,42,1,1,0
2024-11-18 04:52:08,-31,1,43,0,-1,0
2024-11-18 04:52:38,-30,2,44,0,0,0
2024-11-18 04:53:08,-29,3,45,-1,0,0
2024-11-18 04:53:38,-29,4,46,0,0,0
2024-11-18 04:54:08,-29,5,46,-1,0,0
2024-11-18 04:54:38,-28,6,46,-1,0,-1
2024-11-18 04:55:08,-28,5,46,0,2,0
2024-11-18 04:55:38,-28,5,45,-1,0,0
2024-11-18 04:56:08,-28,6,44,0,1,0
2024-11-18 04:56:38,-29,5,45,0,2,0
2024-11-18 04:57:09,-30,4,44,1,2,-1
2024-11-18 04:57:39,-32,3,44,1,2,0
2024-11-18 04:58:09,-35,3,44,2,-1,0
2024-11-18 04:58:39,-38,2,44,2,1,0
2024-11-18 04:59:09,-41,0,45,2,1,-1
