timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 23:25:51,-16,-1,-65,1,-1,0
2024-11-17 23:26:21,-18,-1,-65,0,0,1
2024-11-17 23:26:51,-20,-2,-65,1,-1,-1
2024-11-17 23:27:21,-21,-2,-64,-1,-1,-1
2024-11-17 23:27:51,-22,-2,-63,0,0,0
2024-11-17 23:28:21,-22,-2,-62,0,0,-2
2024-11-17 23:28:52,-23,-1,-60,-1,0,-1
2024-11-17 23:29:22,-23,-1,-58,-1,-1,-2
2024-11-17 23:29:52,-23,0,-57,0,0,-1
2024-11-17 23:30:22,-23,1,-55,1,1,-2
2024-11-17 23:30:52,-23,2,-53,-1,-1,-1
2024-11-17 23:31:22,-22,2,-50,0,0,-2
2024-11-17 23:31:52,-21,3,-47,-1,1,-2
2024-11-17 23:32:22,-20,3,-43,-2,1,-3
2024-11-17 23:32:52,-19,3,-39,-2,0,-3
2024-11-17 23:33:22,-18,3,-35,-1,1,-4
2024-11-17 23:33:52,-17,2,-30,-1,1,-3
2024-11-17 23:34:22,-16,2,-25,-2,0,-4
2024-11-17 23:34:52,-14,2,-19,-3,0,-5
2024-11-17 23:35:22,-13,2,-11,-2,-1,-3
2024-11-17 23:35:52,-12,3,-5,0,0,-4
2024-11-17 23:36:22,-12,1,0,-2,1,-3
2024-11-17 23:36:52,-13,1,2,-2,0,-3
2024-11-17 23:37:22,-14,1,4,-2,0,-2
2024-11-17 23:37:52,-15,1,5,-1,-1,-2
2024-11-17 23:38:22,-16,0,6,-2,0,-3
2024-11-17 23:38:52,-17,0,6,-1,-1,-2
2024-11-17 23:39:22,-19,0,6,-1,0,-2
2024-11-17 23:39:52,-19,0,5,-1,-1,-1
2024-11-17 23:40:22,-20,0,4,0,0,-2
2024-11-17 23:40:52,-22,0,3,-1,-1,-3
2024-11-17 23:41:22,-23,0,0,-1,0,-1
2024-11-17 23:41:52,-25,1,-1,-1,-1,-1
2024-11-17 23:42:22,-26,0,-5,0,-1,0
2024-11-17 23:42:52,-28,0,-8,0,0,0
2024-11-17 23:43:22,-30,0,-12,0,0,0
2024-11-17 23:43:52,-31,-1,-15,-1,0,0
2024-11-17 23:44:22,-32,0,-18,-1,-1,1
2024-11-17 23:44:52,-33,0,-20,0,0,1
2024-11-17 23:45:22,-33,0,-21,0,0,0
2024-11-17 23:45:52,-34,0,-21,0,-1,-1
2024-11-17 23:46:22,-34,0,-20,0,-1,-2
2024-11-17 23:46:53,-34,0,-18,1,0,-2
2024-11-17 23:47:23,-34,0,-16,0,0,-1
2024-11-17 23:47:53,-34,0,-12,0,0,-1
2024-11-17 23:48:23,-35,0,-9,1,-1,-1
2024-11-17 23:48:53,-35,0,-6,0,0,-1
2024-11-17 23:49:23,-35,0,-1,0,0,-2
2024-11-17 23:49:53,-35,1,3,1,0,-2
2024-11-17 23:50:23,-35,3,9,0,0,-2
2024-11-17 23:50:53,-35,3,16,0,1,-2
