timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 11:52:20,-9,-3,-7,2,-1,-1
2024-11-17 11:52:50,-12,-3,-4,1,0,0
2024-11-17 11:53:20,-15,-2,-2,1,-1,0
2024-11-17 11:53:50,-16,-2,0,0,0,0
2024-11-17 11:54:20,-17,-1,0,0,-1,0
2024-11-17 11:54:50,-18,-2,2,0,-1,-1
2024-11-17 11:55:20,-19,-2,3,-2,-1,0
2024-11-17 11:55:50,-18,-1,3,-2,0,0
2024-11-17 11:56:20,-16,-1,3,-2,-1,0
2024-11-17 11:56:50,-13,-2,3,-4,0,1
2024-11-17 11:57:20,-7,-1,1,-5,-2,1
2024-11-17 11:57:50,0,0,0,-7,0,2
2024-11-17 11:58:20,10,-1,-3,-7,0,1
2024-11-17 11:58:50,19,-1,-5,-7,0,1
2024-11-17 11:59:20,26,0,-7,-5,-1,1
2024-11-17 11:59:50,33,0,-9,-5,0,-1
2024-11-17 12:00:20,37,0,-10,-3,0,-1
2024-11-17 12:00:50,37,0,-10,-1,0,-1
2024-11-17 12:01:20,36,0,-11,-1,0,0
2024-11-17 12:01:51,36,0,-11,-1,0,0
2024-11-17 12:02:21,34,0,-12,1,0,-1
2024-11-17 12:02:51,32,-1,-12,1,0,-1
2024-11-17 12:03:21,30,-1,-13,2,0,1
2024-11-17 12:03:51,29,-1,-14,2,0,0
2024-11-17 12:04:21,27,-1,-16,2,0,0
2024-11-17 12:04:51,24,-1,-17,3,0,0
2024-11-17 12:05:21,19,0,-20,4,0,2
2024-11-17 12:05:51,13,0,-23,4,0,2
2024-11-17 12:06:21,7,1,-27,4,0,2
2024-11-17 12:06:51,2,2,-31,4,0,3
2024-11-17 12:07:21,-1,3,-35,4,1,3
2024-11-17 12:07:51,-8,3,-39,4,2,2
2024-11-17 12:08:21,-13,3,-43,3,0,2
2024-11-17 12:08:51,-18,2,-47,2,0,3
2024-11-17 12:09:21,-24,3,-52,4,0,3
2024-11-17 12:09:51,-30,3,-55,3,1,3
2024-11-17 12:10:21,-36,3,-60,4,1,3
2024-11-17 12:10:51,-43,2,-64,3,1,3
2024-11-17 12:11:21,-49,1,-68,3,1,4
2024-11-17 12:11:51,-55,0,-73,3,0,4
2024-11-17 12:12:21,-61,0,-77,2,0,4
2024-11-17 12:12:51,-67,0,-80,1,-1,3
2024-11-17 12:13:21,-71,-1,-82,2,-1,2
2024-11-17 12:13:51,-73,-1,-83,1,0,2
2024-11-17 12:14:21,-76,-1,-83,1,-1,2
2024-11-17 12:14:51,-78,-1,-84,0,-1,2
2024-11-17 12:15:21,-81,0,-84,2,0,2
2024-11-17 12:15:51,-84,0,-84,1,0,2
2024-11-17 12:16:21,-85,0,-83,1,-1,1
2024-11-17 12:16:51,-87,0,-81,1,0,0
2024-11-17 12:17:21,-87,1,-78,1,0,1
2024-11-17 12:17:51,-88,1,-75,0,0,-1
2024-11-17 12:18:21,-87,2,-71,0,1,-1
2024-11-17 12:18:51,-87,4,-67,-1,0,-2
2024-11-17 12:19:21,-86,6,-62,-1,0,-1
2024-11-17 12:19:51,-86,6,-57,0,2,-1
2024-11-17 12:20:22,-85,7,-52,-1,2,-1
2024-11-17 12:20:52,-84,8,-48,-1,1,-2
2024-11-17 12:21:22,-84,8,-44,0,2,-1
2024-11-17 12:21:52,-84,9,-41,-1,3,-1
2024-11-17 12:22:22,-84,9,-37,-1,2,-1
2024-11-17 12:22:52,-84,9,-34,-1,2,-1
2024-11-17 12:23:22,-84,10,-33,-1,2,1
2024-11-17 12:23:52,-86,10,-32,0,2,1
2024-11-17 12:24:22,-87,11,-32,-1,2,1
2024-11-17 12:24:52,-88,11,-31,-2,2,1
2024-11-17 12:25:22,-89,11,-29,-1,3,0
2024-11-17 12:25:52,-89,10,-28,-1,2,0
2024-11-17 12:26:22,-89,8,-25,-2,2,-1
2024-11-17 12:26:52,-88,8,-21,0,2,-1
2024-11-17 12:27:22,-88,6,-19,-2,1,0
2024-11-17 12:27:52,-88,5,-16,-1,2,0
2024-11-17 12:28:22,-87,4,-13,0,0,-2
2024-11-17 12:28:52,-86,3,-7,-1,0,-2
2024-11-17 12:29:22,-85,2,-2,-1,1,-2
2024-11-17 12:29:52,-83,3,2,-1,-1,-2
2024-11-17 12:30:22,-81,2,8,0,0,-2
2024-11-17 12:30:52,-79,1,14,0,-1,-2
2024-11-17 12:31:22,-76,1,21,0,0,-3
