timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-08 05:45:21,-5,-4,70,-2,0,2
2024-11-08 05:45:52,-5,-4,76,-1,0,2
2024-11-08 05:46:22,-3,-4,80,0,0,2
2024-11-08 05:46:52,-1,-3,82,1,0,1
2024-11-08 05:47:22,3,-2,79,2,0,0
2024-11-08 05:47:52,8,-1,76,1,0,0
2024-11-08 05:48:22,14,0,70,2,-1,-1
2024-11-08 05:48:52,19,0,64,1,-1,0
2024-11-08 05:49:22,23,0,58,0,0,0
2024-11-08 05:49:52,26,0,53,-1,-1,1
2024-11-08 05:50:22,28,0,48,-1,0,1
