timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-07 15:26:00,93,-3,-5,-3,-100,13
2024-11-07 15:26:30,93,-3,-5,-1,-100,14
2024-11-07 15:27:00,93,-3,-5,3,-100,17
2024-11-07 15:27:30,93,-3,-5,8,-100,20
2024-11-07 15:28:21,-49,-851,-64,-17,-34,20
2024-11-07 15:28:51,-112,-849,-125,-39,19,3
2024-11-07 15:29:21,-115,-791,-201,-10,43,-11
2024-11-07 15:29:51,-42,-731,-191,32,43,0
2024-11-07 15:30:21,14,-659,-120,1,45,16
2024-11-07 15:30:51,-23,-563,-116,-40,45,4
2024-11-07 15:31:21,-58,-456,-167,-12,45,-14
2024-11-07 15:31:51,-8,-341,-185,-3,72,-5
2024-11-07 15:32:21,22,-186,-166,0,62,-3
2024-11-07 15:32:51,42,-71,-166,0,28,-2
2024-11-07 15:33:21,49,-27,-168,1,9,-2
2024-11-07 15:33:51,52,-13,-174,1,2,-2
2024-11-07 15:34:21,55,-9,-182,2,1,-3
2024-11-07 15:34:51,57,-9,-193,1,1,-3
2024-11-07 15:35:21,59,-8,-202,1,0,-2
2024-11-07 15:35:51,61,-7,-212,1,1,-2
2024-11-07 15:36:21,63,-6,-221,1,1,-2
2024-11-07 15:36:51,64,-5,-228,1,1,-1
2024-11-07 15:37:21,66,-5,-234,1,0,-1
2024-11-07 15:37:52,66,-4,-238,1,1,0
2024-11-07 15:38:22,67,-3,-242,1,0,-1
2024-11-07 15:38:52,67,-2,-246,0,0,0
2024-11-07 15:39:22,67,-1,-247,1,0,0
2024-11-07 15:39:52,67,-1,-249,0,0,0
2024-11-07 15:40:22,66,-1,-247,0,0,1
2024-11-07 15:40:52,64,-1,-241,-1,-1,2
2024-11-07 15:41:22,59,-3,-232,-2,-1,2
2024-11-07 15:41:52,53,-3,-219,-2,0,3
2024-11-07 15:42:22,46,-4,-204,-2,0,2
2024-11-07 15:42:52,40,-5,-190,-1,0,3
2024-11-07 15:43:22,34,-5,-176,-1,1,2
2024-11-07 15:43:52,28,-6,-163,0,1,1
2024-11-07 15:44:22,21,-6,-150,-1,1,2
2024-11-07 15:44:52,15,-7,-138,0,1,1
2024-11-07 15:45:22,9,-7,-126,0,1,1
2024-11-07 15:45:52,3,-7,-114,1,1,1
2024-11-07 15:46:22,0,-7,-104,1,2,1
2024-11-07 15:46:52,-5,-8,-94,1,2,0
2024-11-07 15:47:22,-11,-9,-85,1,2,1
2024-11-07 15:47:52,-15,-9,-77,3,2,0
2024-11-07 15:48:22,-19,-9,-69,2,2,1
2024-11-07 15:48:52,-23,-9,-60,3,2,1
2024-11-07 15:49:22,-25,-7,-51,3,2,1
2024-11-07 15:49:52,-28,-6,-42,4,2,2
2024-11-07 15:50:22,-28,-5,-32,4,1,3
2024-11-07 15:50:52,-25,-3,-20,5,1,4
2024-11-07 15:51:22,-21,-2,-7,4,0,4
2024-11-07 15:51:52,-18,-1,4,4,1,4
2024-11-07 15:52:22,-13,0,16,5,0,5
2024-11-07 15:52:52,-8,0,29,4,0,5
2024-11-07 15:53:23,-4,0,39,4,0,4
2024-11-07 15:53:53,-1,-1,49,4,0,4
2024-11-07 15:54:23,0,-2,58,3,0,3
2024-11-07 15:54:53,0,-3,65,2,0,2
2024-11-07 15:55:23,-2,-5,68,2,0,1
2024-11-07 15:55:53,-4,-6,71,2,1,2
2024-11-07 15:56:23,-7,-7,72,2,1,1
2024-11-07 15:56:53,-11,-9,72,2,2,1
2024-11-07 15:57:23,-14,-9,72,2,2,1
2024-11-07 15:57:53,-17,-10,72,2,1,1
2024-11-07 15:58:23,-20,-11,70,2,2,1
2024-11-07 15:58:53,-22,-12,69,2,3,1
2024-11-07 15:59:23,-24,-12,69,2,3,2
2024-11-07 15:59:53,-25,-11,69,2,2,1
2024-11-07 16:00:23,-26,-10,70,1,2,2
2024-11-07 16:00:53,-26,-10,72,1,2,2
2024-11-07 16:01:23,-26,-9,75,2,1,2
2024-11-07 16:01:53,-24,-8,81,1,2,3
2024-11-07 16:02:23,-22,-7,89,2,2,3
2024-11-07 16:02:53,-19,-6,98,2,2,4
