timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-08 04:09:49,0,-2,6,-3,0,3
2024-11-08 04:10:19,-4,-2,16,-3,0,4
2024-11-08 04:10:49,-9,-1,28,-4,0,4
2024-11-08 04:11:19,-13,0,37,-3,0,4
2024-11-08 04:11:49,-16,0,44,-2,0,3
2024-11-08 04:12:19,-18,2,50,-2,0,3
2024-11-08 04:12:49,-18,2,55,-1,-1,2
2024-11-08 04:13:19,-16,2,54,1,-1,0
2024-11-08 04:13:49,-12,2,51,1,-1,-1
2024-11-08 04:14:19,-8,3,46,2,-1,-1
2024-11-08 04:14:49,-3,4,40,3,-1,-1
2024-11-08 04:15:19,2,4,32,3,-2,-2
2024-11-08 04:15:49,9,3,20,3,-1,-3
2024-11-08 04:16:20,14,2,8,3,-1,-3
2024-11-08 04:16:50,18,0,0,2,0,-2
2024-11-08 04:17:20,22,0,-8,2,0,-2
2024-11-08 04:17:50,27,-1,-19,2,0,-3
2024-11-08 04:18:20,32,0,-31,2,0,-3
2024-11-08 04:18:50,36,0,-41,2,0,-2
2024-11-08 04:19:20,38,-1,-50,1,1,-2
2024-11-08 04:19:50,40,-1,-59,1,0,-3
2024-11-08 04:20:20,41,-2,-67,1,0,-2
2024-11-08 04:20:50,42,-4,-74,1,0,-2
2024-11-08 04:21:20,42,-5,-80,0,1,-2
2024-11-08 04:21:50,41,-6,-83,0,2,-1
2024-11-08 04:22:20,40,-7,-85,-1,1,0
2024-11-08 04:22:50,37,-6,-84,-1,1,1
2024-11-08 04:23:20,36,-4,-83,0,1,0
2024-11-08 04:23:50,35,-3,-82,-1,1,0
2024-11-08 04:24:20,34,-2,-81,-1,0,0
2024-11-08 04:24:50,33,-1,-79,-1,0,1
2024-11-08 04:25:20,31,-1,-77,-1,-1,0
2024-11-08 04:25:50,29,-1,-72,-1,0,1
2024-11-08 04:26:20,25,0,-66,-2,0,1
2024-11-08 04:26:50,21,0,-59,-1,0,1
2024-11-08 04:27:20,19,0,-53,1,0,0
2024-11-08 04:27:50,19,0,-48,1,-1,0
2024-11-08 04:28:20,21,0,-43,2,0,1
2024-11-08 04:28:50,25,0,-39,2,0,0
2024-11-08 04:29:20,30,0,-36,3,0,0
2024-11-08 04:29:50,33,0,-32,1,0,0
2024-11-08 04:30:20,34,0,-27,1,0,1
2024-11-08 04:30:51,36,1,-23,3,-1,1
2024-11-08 04:31:21,41,2,-19,3,-1,1
2024-11-08 04:31:51,44,3,-15,1,0,1
2024-11-08 04:32:21,44,3,-11,1,-1,1
2024-11-08 04:32:51,46,2,-7,2,-1,1
2024-11-08 04:33:21,50,1,-4,3,-1,1
2024-11-08 04:33:51,53,0,0,2,0,1
2024-11-08 04:34:21,54,-1,2,2,0,1
2024-11-08 04:34:51,54,-2,5,2,0,1
2024-11-08 04:35:21,53,-3,7,1,0,0
2024-11-08 04:35:51,50,-4,9,2,1,0
2024-11-08 04:36:21,47,-4,11,1,1,0
2024-11-08 04:36:51,46,-6,15,2,1,1
2024-11-08 04:37:21,44,-8,18,2,1,2
2024-11-08 04:37:51,43,-9,22,3,1,2
2024-11-08 04:38:21,41,-10,26,2,3,2
2024-11-08 04:38:51,36,-10,26,1,2,0
2024-11-08 04:39:21,29,-11,25,2,2,1
2024-11-08 04:39:51,25,-12,25,2,2,1
2024-11-08 04:40:21,21,-13,26,3,3,2
2024-11-08 04:40:51,15,-13,26,2,3,2
2024-11-08 04:41:21,10,-12,26,2,3,2
2024-11-08 04:41:51,5,-11,27,2,2,3
2024-11-08 04:42:21,0,-11,26,2,3,2
2024-11-08 04:42:51,-5,-11,25,2,2,3
2024-11-08 04:43:21,-9,-11,26,3,2,4
2024-11-08 04:43:51,-13,-12,28,2,2,4
2024-11-08 04:44:21,-17,-11,31,2,3,3
2024-11-08 04:44:51,-22,-9,32,2,2,4
2024-11-08 04:45:21,-25,-7,34,1,2,4
2024-11-08 04:45:51,-29,-5,36,1,1,3
2024-11-08 04:46:22,-32,-3,40,1,1,5
