timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-18 02:15:16,49,2,23,2,0,1
2024-11-18 02:15:46,49,3,23,-1,0,0
2024-11-18 02:16:16,48,3,21,0,0,1
2024-11-18 02:16:46,48,3,17,0,0,2
2024-11-18 02:17:16,49,3,12,0,-1,4
2024-11-18 02:17:46,49,4,6,0,-1,3
2024-11-18 02:18:16,50,5,0,-1,0,3
2024-11-18 02:18:46,51,5,-7,-2,0,3
2024-11-18 02:19:16,52,6,-14,-2,-1,3
2024-11-18 02:19:46,52,6,-21,-2,0,4
2024-11-18 02:20:16,53,5,-28,-1,1,2
2024-11-18 02:20:46,54,3,-33,-2,0,4
2024-11-18 02:21:16,55,3,-39,-1,-1,3
2024-11-18 02:21:46,55,2,-43,-1,0,2
2024-11-18 02:22:16,55,2,-47,0,0,3
2024-11-18 02:22:46,56,1,-52,-2,0,3
2024-11-18 02:23:16,57,1,-55,-2,0,2
2024-11-18 02:23:46,57,1,-59,-1,0,1
2024-11-18 02:24:16,57,1,-61,0,-1,1
2024-11-18 02:24:46,57,0,-64,-2,-1,1
2024-11-18 02:25:16,57,0,-66,-1,0,0
2024-11-18 02:25:46,56,0,-67,0,0,0
2024-11-18 02:26:16,56,0,-69,-1,0,0
2024-11-18 02:26:46,54,0,-70,0,0,0
2024-11-18 02:27:16,54,0,-71,0,-1,0
2024-11-18 02:27:46,53,0,-72,-1,0,1
2024-11-18 02:28:16,52,-1,-73,1,0,-1
2024-11-18 02:28:46,50,-2,-73,1,0,0
2024-11-18 02:29:16,48,-3,-73,1,0,-1
2024-11-18 02:29:46,46,-3,-73,0,-1,-2
2024-11-18 02:30:16,44,-4,-73,1,-1,-1
2024-11-18 02:30:47,42,-4,-74,0,-1,0
2024-11-18 02:31:17,40,-3,-74,0,-2,-1
2024-11-18 02:31:47,37,-2,-75,2,-1,-1
2024-11-18 02:32:17,35,-1,-75,1,-1,-2
2024-11-18 02:32:47,31,-1,-74,2,0,-2
2024-11-18 02:33:17,25,-1,-73,2,0,-3
2024-11-18 02:33:47,19,-2,-70,5,0,-2
2024-11-18 02:34:17,11,-2,-67,4,0,-2
2024-11-18 02:34:47,4,-2,-64,4,-1,-2
2024-11-18 02:35:17,-2,-2,-61,3,-1,-2
2024-11-18 02:35:47,-6,-2,-60,1,0,-2
2024-11-18 02:36:17,-9,0,-59,1,-1,-2
2024-11-18 02:36:47,-10,0,-58,1,0,-2
2024-11-18 02:37:17,-12,0,-58,0,0,-2
2024-11-18 02:37:47,-12,1,-58,0,-1,-1
2024-11-18 02:38:17,-14,1,-58,1,1,-2
2024-11-18 02:38:47,-15,1,-59,1,0,-1
2024-11-18 02:39:17,-16,1,-60,1,-1,-2
2024-11-18 02:39:47,-19,1,-59,2,-1,-2
2024-11-18 02:40:17,-21,2,-60,1,0,-1
2024-11-18 02:40:47,-21,2,-61,-1,0,-1
2024-11-18 02:41:17,-19,1,-62,1,0,-1
2024-11-18 02:41:47,-19,0,-62,0,-1,-2
2024-11-18 02:42:17,-17,0,-64,0,0,-1
2024-11-18 02:42:47,-14,-1,-64,0,-1,-2
2024-11-18 02:43:17,-10,-2,-65,-1,-1,-1
2024-11-18 02:43:47,-7,-3,-66,1,-1,-2
2024-11-18 02:44:17,-4,-4,-66,0,-1,-1
2024-11-18 02:44:47,-1,-4,-65,0,-1,-2
2024-11-18 02:45:17,3,-4,-64,-1,-1,-1
2024-11-18 02:45:47,8,-4,-63,0,0,-2
2024-11-18 02:46:17,12,-5,-62,0,-2,-1
2024-11-18 02:46:47,14,-5,-62,1,-2,-1
2024-11-18 02:47:17,16,-5,-60,0,-2,-2
2024-11-18 02:47:47,20,-5,-59,0,-1,-1
2024-11-18 02:48:17,22,-5,-57,0,-2,-1
2024-11-18 02:48:48,22,-5,-57,2,-2,0
2024-11-18 02:49:18,20,-5,-57,1,-2,1
2024-11-18 02:49:48,15,-4,-59,2,-1,2
2024-11-18 02:50:18,11,-4,-61,1,-1,2
2024-11-18 02:50:48,3,-4,-65,2,-1,2
2024-11-18 02:51:18,-4,-3,-69,1,-1,2
2024-11-18 02:51:48,-13,-2,-74,2,-1,3
2024-11-18 02:52:18,-22,-1,-79,1,-1,2
2024-11-18 02:52:48,-31,0,-83,1,0,3
2024-11-18 02:53:18,-41,0,-88,2,0,2
2024-11-18 02:53:48,-51,1,-94,1,0,3
2024-11-18 02:54:18,-61,3,-98,1,0,2
2024-11-18 02:54:48,-69,5,-102,0,1,1
2024-11-18 02:55:18,-75,5,-104,0,1,0
2024-11-18 02:55:48,-82,5,-108,1,0,2
